"region_name","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Djibouti",46,75.8,100,86.89,88.89,90.89,99.24,98.96,53.66,100,96.7,93.4,43.3,43.3,0,60.6,30.3,0,98.8,48.18
"Greenland",145,75.79,83.97,78.7,76.76,74.82,84.99,74.62,86.01,99.67,99.83,100,53.21,53.21,0,61.98,80.37,98.77,80.75,37.42
"Palmyra Atoll",150,75.77,,70.49,78.64,86.78,73.56,,93.1,,,,54.56,54.56,,57.99,78.99,100,,
"Sao Tome and Principe",103,75.4,83.46,73.85,86.49,99.12,100,100,47.44,100,100,100,45.39,45.39,0,57.32,43.42,29.52,84.05,63.76
"Kuwait",51,74.89,92.13,84.35,87.55,90.76,99.38,99.98,77.25,100,100,100,40.43,40.42,0.01,59.73,60.47,61.21,,16.81
"Azores",55,74.68,70,67.37,82.48,97.59,100,,68.65,100,84.2,68.4,56.79,56.79,0,62.47,62.38,62.29,71.8,75.8
"Croatia",187,74.66,77.64,73.31,76.18,79.06,64.88,64.8,73.39,100,78.56,57.12,26.18,32.2,41.37,62.21,81.11,100,97.82,100
"France",179,74.55,75.37,72.3,81.32,90.34,98.75,70.05,65.69,100,79.41,58.83,61.86,50.48,37.69,61.68,80.84,100,84.48,59.12
"Finland",174,74.47,86.84,84.25,80.6,76.95,62.58,74.62,82.06,100,82.24,64.48,79.18,88.44,100,92.46,76.61,60.76,88.9,21.75
"Germany",176,74.4,70.42,79.68,74.03,68.39,62.01,66.03,71.11,100,89.31,78.62,26.37,40.64,96.6,84.82,92.41,100,91.02,87.02
"Lithuania",189,74.27,90.32,84.95,78.44,71.92,62.72,74.61,63.41,100,76.21,52.42,84.75,84.75,0,91.85,95.92,100,99.73,16.58
"Tuvalu",19,73.95,81.59,71.78,81.3,90.82,100,,45.73,100,100,100,88.77,88.74,0,54,28.81,3.62,64.47,74.93
"Jordan",215,73.91,99.8,86.97,83.88,80.78,87.43,70.1,80.54,100,87.72,75.45,43.2,43.2,0,80.77,50.25,19.72,84.04,52.18
"Venezuela",139,73.66,90.45,80.06,81.57,83.07,84.1,89.07,65.8,95.48,82.81,70.14,57.94,45.28,0.42,64.71,80.82,96.94,99.32,17.39
"Glorioso Islands",30,73.65,,79.19,86.33,93.47,88.22,,82.8,95.29,94.34,93.4,14.81,14.81,,50.81,75.41,100,,
"Mexico",135,73.62,84.7,75.76,83.46,91.15,85.08,88.24,69.31,100,72.14,44.29,31.1,25.09,0.09,58.99,79.5,100,56.19,92.45
"Australia",16,73.57,70.96,83.46,81.58,79.71,71.87,75.03,76.93,100,95.62,91.24,44.48,29.79,0.15,78.89,89.45,100,90.88,53.64
"Belize",164,73.56,82.34,83.94,78.13,72.31,67.34,99.79,67.21,100,100,100,58.67,55.03,0.12,61.29,80.64,100,5.19,99.94
"Malta",68,73.4,71.58,62.33,75.18,88.04,72.03,64.37,54.32,100,86.67,73.33,38.57,52.87,69.95,63.64,81.82,100,75.21,100
"Anguilla",118,73.4,87.95,76.67,80.61,84.55,57.03,100,66.2,80.34,58.01,35.69,64.36,64.36,0,68.02,53.74,39.45,66.07,100
"Samoa",152,73.15,98.62,75.32,77.17,79.03,99.94,99.94,79.27,76.41,39.88,3.34,67.05,67.05,0,54.84,28.22,1.6,65.68,75.74
"French Polynesia",147,73.02,72.95,72.92,86.45,99.98,100,100,75.18,42.27,71.13,100,54.07,45.7,0.18,53.97,26.98,0,72.38,79.37
"United States",163,72.9,78.07,77.14,73.38,69.61,71.47,72.86,80.87,99.91,75.7,51.49,65.57,62.76,1,60.72,70.36,80,98.25,45.29
"American Samoa",151,72.65,62.91,72.41,81.84,91.26,99.76,100,50.57,66.5,82.62,98.74,34.8,34.8,0,52.81,60.37,67.92,77.32,76.35
"Phoenix Islands (Kiribati)",157,72.58,43.21,71.37,56.37,41.38,99,,96.52,64.17,68.89,73.61,83.05,83.05,0,55.88,77.94,100,64.47,63.72
"Oman",48,72.37,89.25,79.8,81.45,83.1,95.59,52.25,73.7,100,100,100,55.25,55.04,0.01,55.38,35.72,16.05,99.53,41.14
"Italy",184,72.34,65.84,65.71,76.97,88.22,72.26,67.02,67.52,100,85.62,71.23,44.23,54.65,66.9,65.88,82.94,100,73.31,77.24
"Russia",73,72.26,75.12,81.16,79.61,78.06,81.09,74.22,60.32,99.33,92.78,86.22,76.4,75.83,1.55,76.11,76.16,76.2,95.71,11.75
"Norfolk Island",3,72.01,42.54,74.87,87.34,99.81,100,,70.11,100,96.35,92.7,8.64,8.64,0,66.6,83.3,100,80.59,79.19
"Saint Kitts and Nevis",119,71.93,70.72,84.53,86.6,88.66,79.84,100,70.6,77.65,55.67,33.69,28.88,28.88,0,65.1,79.57,94.05,47.38,100
"Brazil",171,71.92,63.95,74.73,80.62,86.51,93.49,98.75,65.56,100,79.47,58.95,45.86,39.56,0.23,63.58,81.79,100,89.46,26.53
"Iraq",192,71.9,91.66,82.84,90.18,97.51,98.03,98.42,84.66,71.36,85.68,100,63.92,63.92,0,62.81,31.4,0,62.02,13.05
"Albania",82,71.87,82.28,70.39,75.24,80.09,73.44,73.26,78.46,100,100,100,16.39,15.2,14.8,62.63,65.76,68.89,96.15,58.86
"Cayman Islands",113,71.81,77.79,75.88,80.63,85.39,64.54,96.2,50.55,99.67,99.83,100,39.25,39.25,0,57.65,43.58,29.51,,93.89
"Puerto Rico and Virgin Islands of the United States",116,71.8,79.33,78.66,82.48,86.29,83.34,96.46,68.6,86.76,69.69,52.61,39.05,39.05,0,66.61,71.34,76.06,64.27,63.46
"New Caledonia",5,71.48,81.67,79.57,81,82.43,70.16,69.1,80.57,84.65,92.32,100,60.24,43.32,0.13,56.73,68.28,79.82,43.22,85.16
"Barbados",124,71.47,74.7,76.2,87.82,99.43,100,100,68.68,68.46,67.48,66.5,19.57,19.57,0,63.29,35.68,8.07,,89.31
"Canary Islands",58,71.38,67.75,73.07,79.95,86.84,66.08,64.95,69.04,46.37,57.38,68.4,58.62,58.62,0,62.47,81.23,100,92.99,75.8
"Bahrain",52,71.28,98.46,84.4,83.78,83.16,94.12,99.91,57.36,74.7,81.28,87.87,27.16,26.95,0.03,56.78,28.39,0,99.43,43.14
"Juan de Nova Island",33,71.21,,77.96,85.77,93.58,88.22,,84.2,95.29,94.34,93.4,47.95,47.95,,50.81,25.41,0,72.57,
"Dominica",123,71.09,51.48,79.85,80.51,81.17,96.76,99.97,65.41,86.61,79.9,73.2,44.34,44.34,0,68.02,39.54,11.06,78.28,74.66
"Pitcairn",146,71.07,95.61,73.16,84.16,95.16,95.16,,73.87,66.5,77.89,89.28,9.82,9.82,0,61.55,55.78,50,,76.31
"Cambodia",24,70.95,88.7,85.42,84.04,82.66,77.52,75.83,51.69,100,74.78,49.56,57.42,41.4,1.56,49.9,67.05,84.21,48.55,100
"Saudi Arabia",50,70.9,93.62,84.05,83.9,83.74,71.34,70.03,69.24,100,100,100,48.95,46.4,4.34,56.55,48.7,40.85,88.04,37.69
"Jamaica",166,70.84,89.14,78.76,77.24,75.71,79.13,99.66,51.38,84.45,76.18,67.91,32.43,32.43,0,61.2,72.1,83,53.12,77.99
"British Virgin Islands",117,70.78,83.36,76.55,80.67,84.78,55.23,99.55,58.93,76.3,69.96,63.62,56.54,56.54,,64.82,39.06,13.3,64.47,100
"Panama",129,70.78,81.32,79.61,84.81,90.01,92.44,96.7,65.43,100,100,100,37.34,25.67,0.68,59.33,71.16,82.99,29.46,60.77
"Bulgaria",71,70.76,60.01,88.25,87.45,86.65,74.62,74.62,56.6,100,71.31,42.62,12.42,64.59,100,84.01,92,100,99.7,26.71
"Suriname",168,70.6,65.35,78.3,85.84,93.39,99.35,99.35,79.84,72.73,84.46,96.2,50.67,50.63,0,65.95,82.98,100,44.46,13.73
"Bouvet Island",105,70.55,,82.69,82.82,82.96,,,99.25,,,,7.78,7.78,,84.67,92.34,100,,
"Gibraltar",60,70.42,73.07,69.87,80.02,90.17,,,53.24,47.21,73.61,100,49.47,49.47,0,58.67,79.34,100,,84.18
"Romania",72,70.28,72.76,88.7,83.51,78.31,74.62,74.62,64.8,100,88.77,77.53,29.83,29.83,0.03,84.01,92,100,99.33,22.57
"Jan Mayen",144,70.28,,74.01,65.38,56.75,62.22,,83.26,81.55,83.65,85.75,10.61,10.61,,73.71,86.85,100,100,
"United Kingdom",180,70.28,77.12,75.86,77.21,78.57,62.44,73.72,74.33,93.17,88.59,84,50.95,43.29,7.92,54.88,77.44,100,69.84,58.81
"R_union",32,70.17,100,73.34,84.83,96.33,88.22,100,71.76,79.24,67.54,55.84,50.73,50.73,0.04,59.73,38.73,17.73,65.33,34.59
"Tokelau",156,70.12,94.85,71.05,78.38,85.71,85.71,,64.26,66.5,77.89,89.28,65.7,65.7,0,51.86,25.93,0,64.47,73.93
"Chile",224,70.06,89.4,75.61,73.97,72.33,51.66,74.62,87.04,96.32,98.16,100,55.27,25.45,11.5,60.23,80.12,100,90.61,29.52
"French Guiana",169,70.03,67.84,77.36,88.62,99.87,100,100,76.89,29.78,44.01,58.24,32.49,32.49,0,68.29,84.14,100,78.13,28.21
"Grenada",125,69.95,62.66,82.97,82.74,82.52,58.8,98.14,62.57,67.74,83.87,100,55.42,55.16,0.01,61.88,40.47,19.07,55.1,100
"British Indian Ocean Territory",38,69.93,69.38,77.7,85.7,93.7,100,70.75,83.52,93.96,73.33,52.71,30.22,30.22,0,56.3,78.15,100,,38.31
"Turkey",76,69.77,81.63,75.72,75.12,74.52,69.63,74.61,71.22,100,100,100,54.16,75.72,91.56,59.03,32.7,6.37,98.56,18.56
"Malaysia",206,69.67,67.84,83.02,84.62,86.22,86.86,81.2,72.88,68.36,77.8,87.24,54.5,48.43,0.62,55.3,53.62,51.94,67.46,56.04
"Saint Pierre and Miquelon",219,69.64,90.29,75.73,87.79,99.85,,,87.28,58.62,79.26,99.9,83.81,83.81,,62.4,36.81,11.22,47.01,44.86
"Fiji",18,69.43,65.35,77.25,80.47,83.69,95.34,72.07,88.2,77.73,64.94,52.16,44.55,44.51,0.01,53.33,59.12,64.91,24.28,100
"Saint Lucia",122,69.43,65.74,82.99,87.63,92.27,74.6,100,58.57,68.93,57.16,45.39,36.72,35.89,0.05,68.56,43.8,19.03,70.94,100
"Gambia",65,69.16,86.53,77.11,78.87,80.63,82.22,82.22,43.18,100,100,100,21.65,20.62,0.01,63.72,66.93,70.15,89.75,41.24
"South Korea",20,69.15,60.93,82.73,79.05,75.36,63.68,74.48,65.25,100,94.78,89.56,37.29,93.42,100,62.03,77.37,92.71,70.18,12.38
"Palau",8,69.06,34.89,73.63,77.29,80.96,88.69,71.45,74.85,100,81.8,63.6,92.43,92.27,0.03,52.92,76.46,100,27.52,65.41
"Thailand",25,68.87,80.73,84.94,86.55,88.17,83.37,79.41,59.52,100,85.03,70.06,54.9,10.77,0.92,49.32,69.96,90.59,67.05,66.29
"Georgia",74,68.85,24.64,85.35,86,86.65,74.62,74.62,57.96,100,99.53,99.06,66.94,58.75,0.32,60.56,41.21,21.86,99.89,71.28
"Poland",178,68.67,74.53,83.02,70.38,57.74,56.38,67.54,66.93,100,81.5,62.99,80.71,80.71,0,91.85,95.92,100,73.62,19.19
"Crozet Islands",91,68.62,,80.74,72.21,63.68,63.68,,84.86,,,,46.95,46.95,,50.81,75.41,100,,
"Canada",218,68.6,50.85,79.33,83.74,88.15,95.46,73.24,89.07,100,87.11,74.22,46.29,34.36,1.1,55.76,41.63,27.5,83.49,47
"Mozambique",41,68.59,77.87,83.44,82.87,82.29,86.37,93.47,52.43,100,100,100,37.18,37.18,0,59.1,76.39,93.67,64.43,14.88
"Vanuatu",6,68.58,61.83,78.83,80.9,82.97,87.59,69.93,64.77,100,100,100,46.09,46.04,0.01,52.84,26.94,1.04,47.79,100
"Ireland",181,68.5,77.48,73.39,73.66,73.94,63.05,74.46,67.18,100,77.3,54.6,64.77,56.34,4.08,57.02,78.49,99.95,94.75,22.33
"Egypt",214,68.45,66.67,74.45,81.24,88.04,89.78,69.53,51.84,100,97.83,95.67,31.07,45.27,46.34,58.46,63.86,69.26,80.49,37.96
"Ecuador",137,68.44,49.39,72.77,75.82,78.87,76.13,74.1,69.73,99.67,99.83,100,39.63,38.73,38.42,57.85,78.93,100,99.67,22.09
"Montserrat",121,68.42,62.88,82.92,83.2,83.48,75.84,100,64.86,79.8,88.08,96.36,27.13,27.13,0,67.6,33.8,0,48.44,100
"Christmas Island",2,68.4,70.92,73.05,78.66,84.26,71.99,70.07,75.67,100,96.35,92.7,22.55,22.55,0,58.06,54.11,50.17,64.47,79.19
"Ascension",85,68.26,74.72,73.09,84.73,96.37,,,84.31,81.55,83.65,85.75,73.59,73.59,0,59.03,79.51,100,33.17,32.36
"Iceland",143,68.25,87.63,76.82,68.99,61.16,62.24,74.62,85.97,38.39,61.71,85.03,47.33,44.11,2.35,64.98,51.15,37.32,66.7,79.33
"Guinea Bissau",193,68.09,76.36,76.59,86.05,95.5,97.47,98.79,51.84,25.89,61.15,96.41,16.38,16.38,0,63.03,81.52,100,87.02,24.32
"Ile Tromelin",36,67.97,,72.69,80.45,88.22,88.22,,82.88,,,,62.89,62.89,,50.81,25.41,0,,
"Mauritius",37,67.9,72.27,74.1,85.49,96.87,86.95,100,69.56,66.42,68.2,69.99,38.05,33.42,0.19,56.07,33.24,10.41,67.46,62.38
"Honduras",133,67.69,64.09,82.14,84.16,86.19,84.59,88.71,59.6,100,94,88.01,66.05,12.7,1.57,61.2,80.6,100,75.89,32.57
"Cook Islands",153,67.57,78.16,72.07,79.35,86.62,85.7,74.62,88.44,54.94,44.46,33.98,30.64,30.49,0.03,54.91,77.45,100,37.8,79.27
"Tanzania",202,67.4,84.69,82.1,78.65,75.2,70.25,81.47,41.81,100,100,100,55.52,51.75,2.03,55.93,77.96,100,62.46,24.96
"Cameroon",197,67.35,70.08,79.51,74.98,70.45,91.88,91.88,28.68,98.51,75.62,52.73,48.29,48.29,0,59.65,79.83,100,97.35,14.86
"Bassas da India",34,67.24,,75.68,84.84,94,88.22,,84.48,,,,47.95,47.95,,50.81,25.41,0,72.57,
"Oecussi Ambeno",237,67.2,81.16,82.75,76.69,70.63,85.76,42.35,63.63,89.28,75.82,62.37,63.23,63.23,0,59.7,58.66,57.62,,57.46
"Cuba",112,67.13,82.1,82.06,78.75,75.44,74.16,100,60.27,87.05,91.82,96.6,48.57,31.64,0.31,63.68,81.47,99.26,53.7,17.38
"Japan",210,67.13,87.66,77.14,81.42,85.7,71.94,68.4,66.58,100,76.07,52.13,48.15,36.94,22.03,58.5,79.25,100,79.58,23.45
"Namibia",101,67.11,24.39,74.55,85,95.45,100,74.62,81.4,49.27,74.63,100,26.99,26.95,0.01,56.63,78.32,100,84.5,41.28
"Guinea",194,67.07,78.59,77.04,87.29,97.53,99.02,99.52,42.05,98.66,80.81,62.96,12.72,12.72,0,59.16,69.16,79.15,91.58,10.03
"Senegal",66,67.03,66.84,75.86,81.23,86.59,81.91,90.51,44.19,97.99,99,100,22.61,22.48,0.11,64.24,82.12,100,79.09,22.91
"Western Sahara",63,67.01,57.28,75.39,83.53,91.68,100,74.62,68.03,100,97.21,94.42,11.14,11.14,0,59.32,51.43,43.54,97.25,29.59
"Denmark",175,67,79.95,79.73,77.3,74.87,61.79,66.7,69.91,65.68,66.22,66.77,34.15,40.53,92.25,85.5,92.75,100,90.43,24.39
"Bermuda",108,66.87,87.61,68.13,75.56,83,51.18,100,55.28,50.8,56.12,61.45,60.31,60.31,0,60.19,31.34,2.49,51.24,100
"Maldives",39,66.82,28.39,78.63,84.53,90.42,93.9,70.78,50.94,39.64,69.82,100,55.72,55.72,0,55.38,31.59,7.8,82.9,99.67
"Papua New Guinea",17,66.75,81.38,81.4,81.8,82.19,78.89,69.25,61.54,99,99.5,100,87.3,87.29,0,54.41,31.24,8.07,71.61,4.97
"Nicaragua",131,66.71,92.08,82.93,85.31,87.69,91.29,96.4,60.8,100,78.8,57.59,55.92,26.41,0.45,59.96,79.98,100,26.62,29.39
"Taiwan",14,66.63,59.22,84.59,82.55,80.52,85.75,71.1,52.83,93.7,90.48,87.26,35.1,78.12,100,58.46,40.29,22.11,80.96,25.01
"Cocos Islands",1,66.55,70.92,72.2,81.01,89.82,92.51,70.07,70.56,100,96.35,92.7,11.37,11.37,0,58.14,29.07,0,64.47,79.19
"Guadeloupe and Martinique",140,66.44,73.21,79.27,86.04,92.81,93.67,99.9,73.81,30.39,62.79,95.19,19.23,17.96,0.11,63.9,81.95,100,48.95,26.08
"Bangladesh",204,66.38,62.58,80.19,85.57,90.95,99.78,99.76,29.51,100,100,100,27.69,19.93,6.3,53.83,56.55,59.26,98.42,11.67
"China",209,66.22,45.33,84.3,80.77,77.24,81.18,72.36,46.23,99.25,96.34,93.42,38.99,90.27,100,60.98,35.42,9.86,71.18,43.18
"Myanmar",205,66.03,91.83,83.61,85.54,87.46,89.05,84.73,44.3,93.99,96.99,100,27.45,26.46,0.56,50.96,31.62,12.28,88.8,20.97
"Kenya",43,65.93,89.15,82.6,79.86,77.12,76.24,87.73,45.09,100,98.96,97.92,33.43,33.4,0.02,56.53,48.71,40.89,76.96,23.18
"Somalia",44,65.9,91.57,78.73,76.16,73.58,58.14,73.1,58.07,96.81,95.1,93.4,36.9,36.9,0,57.58,28.81,0.04,93.7,47.41
"Comoro Islands",28,65.86,52.18,78.64,86.4,94.16,91.73,100,35.13,92.5,91.52,90.54,39.88,39.88,0,56.18,65.88,75.59,70.68,25.24
"Jersey",227,65.84,89.17,76.37,75.16,73.94,62.9,61.88,52.66,81.55,83.65,85.75,59.19,59.19,0,59.49,73.48,87.46,60.66,39.62
"Wake Island",12,65.81,,70.28,71.92,73.56,73.56,,80.82,64.17,68.89,73.61,21.99,21.99,,57.99,78.99,100,64.47,
"Johnston Atoll",159,65.76,,70.71,78.72,86.74,73.56,,85.48,,,,12.03,12.03,,57.99,78.99,100,,
"Iran",191,65.76,70.36,83.77,83.91,84.04,74.84,70.83,70.98,59.87,79.93,100,47.74,40.2,16.11,55.14,58.79,62.44,93.45,14.34
"Algeria",84,65.69,73.03,63.52,73.74,83.96,99,66.02,46.29,100,100,100,59.28,55.51,4.54,61.17,37.09,13,88.75,17.51
"Trinidad and Tobago",126,65.58,55.78,83.26,87.7,92.14,86.85,93.42,67.26,77.76,82.96,88.17,31.88,31.88,0,64.86,43.68,22.51,77.9,28.39
"Guatemala",136,65.57,79.51,75.84,75.89,75.94,93.97,94.37,47.26,100,100,100,36.82,7.64,6.9,62.46,75.56,88.67,64.79,16.68
"Dominican Republic",115,65.54,63.49,78.78,83.14,87.5,87.39,86.31,50.73,98.19,82.35,66.5,45.58,44.08,0.28,63.88,81.94,100,38.39,37.6
"Brunei",247,65.4,75.9,81.51,87.84,94.17,100,100,57.75,72.54,74.49,76.43,31.35,18.35,0.53,57.66,41.76,25.86,78.53,19.4
"Saint Vincent and the Grenadines",127,65.05,58.46,81.84,86.13,90.41,70.4,100,61.03,20.76,25.46,30.16,57.97,57.97,0,68.56,48.64,28.72,49.76,92.62
"Madagascar",42,65.02,51.33,81.08,86.7,92.32,91.82,97.11,53.55,100,80.93,61.86,46.49,44.18,0.15,54.92,48.75,42.57,67.92,27.89
"Line Islands (Kiribati)",148,64.98,49.08,70.96,82.05,93.14,99,,79.67,64.17,68.89,73.61,50.04,50.04,0,55.88,27.94,0,64.47,63.72
"Belgium",59,64.96,74.89,80.01,78.53,77.05,61.53,74.62,59.8,100,80.5,60.99,61.3,61.3,0,70.93,85.47,100,48.19,24.76
"Solomon Islands",7,64.82,80.83,78.64,78.24,77.84,76.04,69.06,60.77,100,100,100,87.35,87.23,0.01,51.43,29.14,6.85,31.02,35.89
"Niue",154,64.74,81.98,72.08,82.46,92.83,85.71,,80.4,31.73,55.41,79.09,21.13,21.13,0,54.87,27.44,0,72.55,75.56
"Indonesia",216,64.74,92.4,82.61,83.14,83.68,81.17,68.93,57.31,98.46,70.42,42.39,40.98,27.28,4.35,57.97,58.26,58.55,73.71,34.8
"Argentina",172,64.56,43.46,75.3,74.93,74.55,55.45,74.62,87.31,100,90.01,80.01,56.93,56.93,0,60.91,80.46,100,54.33,28.14
"Cyprus",81,64.5,71.55,60.32,70.86,81.4,71.65,71.48,62.56,64.67,63.18,61.69,53.07,42.61,40.19,60.33,57.01,53.7,76.92,57.14
"Monaco",185,64.49,70.5,58.81,61.44,64.06,64.06,64.06,57.52,98.53,83.18,67.83,56.89,56.89,0,65.28,54.47,43.65,,68.29
"Nauru",10,64.36,71.02,71.44,69.91,68.37,95.45,,18.56,69.53,71.57,73.61,97.19,97.19,,55.93,27.97,0,,63.24
"Montenegro",186,64.25,75.87,69.36,74.55,79.75,74.62,74.62,75.44,95.15,77.68,60.21,32.27,3.46,1.11,62.21,35.63,9.04,97.5,53.09
"Andaman and Nicobar",26,64.16,73,79.06,68.73,58.4,83.78,68.89,55.21,89.28,75.82,62.37,39.95,39.95,0,55.84,27.92,0,90.65,57.63
"Singapore",208,64.14,89.89,81.88,76.31,70.74,66.28,67.01,52.29,100,96.36,92.71,27.22,98.92,100,58.01,29.38,0.75,14.69,50.3
"Morocco",62,64.12,74.69,73.68,78.85,84.02,100,74.62,56.58,100,100,100,13.19,13.17,0.04,61,67.98,74.97,15.65,59.72
"Marshall Islands",11,63.85,81.35,73.54,85.46,97.38,95.73,100,29.08,38.39,56,73.61,74.4,74.4,0,54.87,46.12,37.37,9.23,61.14
"Faeroe Islands",141,63.85,86.45,74.78,76.87,78.96,61.44,,76.68,83.73,84.74,85.75,25.39,18.23,12.97,58.04,33.09,8.13,99.98,37.15
"Nigeria",196,63.71,81.18,74.34,72.68,71.01,99.94,99.96,33.2,51.93,75.96,100,43.05,43.04,0.03,61.4,35.17,8.93,87.35,8.66
"Sierra Leone",96,63.47,92.66,75.15,82.39,89.63,92.62,96.07,39.71,99.42,77.21,54.99,23.94,23.94,0,57.29,29.41,1.54,92.06,8.59
