"rgn_id","habitat","extent_rank","layer"
153,"saltmarsh",21.6075778078485,"element_wts_cp_km2_x_protection"
154,"saltmarsh",2.98782138024358,"element_wts_cp_km2_x_protection"
156,"saltmarsh",6.14884979702301,"element_wts_cp_km2_x_protection"
162,"saltmarsh",545.255751014886,"element_wts_cp_km2_x_protection"
163,"saltmarsh",47241,"element_wts_cp_km2_x_protection"
176,"saltmarsh",850.35,"element_wts_cp_km2_x_protection"
177,"saltmarsh",336.9,"element_wts_cp_km2_x_protection"
178,"saltmarsh",21.15,"element_wts_cp_km2_x_protection"
179,"saltmarsh",3441.3,"element_wts_cp_km2_x_protection"
180,"saltmarsh",943.526872469637,"element_wts_cp_km2_x_protection"
181,"saltmarsh",169.02,"element_wts_cp_km2_x_protection"
184,"saltmarsh",1047,"element_wts_cp_km2_x_protection"
209,"saltmarsh",17203.2,"element_wts_cp_km2_x_protection"
218,"saltmarsh",1320,"element_wts_cp_km2_x_protection"
222,"saltmarsh",87.9,"element_wts_cp_km2_x_protection"
227,"saltmarsh",4.5067813765182,"element_wts_cp_km2_x_protection"
228,"saltmarsh",6.11634615384612,"element_wts_cp_km2_x_protection"
1,"coral",439.861891918496,"element_wts_cp_km2_x_protection"
2,"coral",12.5296052669672,"element_wts_cp_km2_x_protection"
5,"coral",17649.4823464615,"element_wts_cp_km2_x_protection"
6,"coral",1855.17561477455,"element_wts_cp_km2_x_protection"
7,"coral",9614.7925984848,"element_wts_cp_km2_x_protection"
8,"coral",1964.92887081321,"element_wts_cp_km2_x_protection"
9,"coral",12378.9065227,"element_wts_cp_km2_x_protection"
10,"coral",12.8976218933422,"element_wts_cp_km2_x_protection"
11,"coral",7690.21088261508,"element_wts_cp_km2_x_protection"
12,"coral",46.0579689681964,"element_wts_cp_km2_x_protection"
13,"coral",815.578917413016,"element_wts_cp_km2_x_protection"
14,"coral",1364.4506136968,"element_wts_cp_km2_x_protection"
15,"coral",43494.9529064048,"element_wts_cp_km2_x_protection"
16,"coral",127185.878192455,"element_wts_cp_km2_x_protection"
17,"coral",27371.2299737228,"element_wts_cp_km2_x_protection"
18,"coral",12232.7323925034,"element_wts_cp_km2_x_protection"
19,"coral",3534.93161058995,"element_wts_cp_km2_x_protection"
24,"coral",152.105020755952,"element_wts_cp_km2_x_protection"
25,"coral",528.894429194872,"element_wts_cp_km2_x_protection"
26,"coral",2507.51639948515,"element_wts_cp_km2_x_protection"
28,"coral",669.069532344184,"element_wts_cp_km2_x_protection"
29,"coral",1131.33512841578,"element_wts_cp_km2_x_protection"
30,"coral",1158.92320745885,"element_wts_cp_km2_x_protection"
31,"coral",5851.59273962856,"element_wts_cp_km2_x_protection"
32,"coral",46.5938984966924,"element_wts_cp_km2_x_protection"
33,"coral",267.086123971484,"element_wts_cp_km2_x_protection"
34,"coral",129.57399743682,"element_wts_cp_km2_x_protection"
35,"coral",33.3594692099596,"element_wts_cp_km2_x_protection"
36,"coral",21.4796567120402,"element_wts_cp_km2_x_protection"
37,"coral",2649.97032413554,"element_wts_cp_km2_x_protection"
38,"coral",7191.74372641896,"element_wts_cp_km2_x_protection"
39,"coral",10659.6147703521,"element_wts_cp_km2_x_protection"
40,"coral",366.049737921853,"element_wts_cp_km2_x_protection"
41,"coral",7345.1706480506,"element_wts_cp_km2_x_protection"
42,"coral",11396.2550154479,"element_wts_cp_km2_x_protection"
43,"coral",1983.86329323946,"element_wts_cp_km2_x_protection"
44,"coral",1427.00796650047,"element_wts_cp_km2_x_protection"
45,"coral",5098.6200903584,"element_wts_cp_km2_x_protection"
46,"coral",730.025026872424,"element_wts_cp_km2_x_protection"
47,"coral",2316.76134583145,"element_wts_cp_km2_x_protection"
48,"coral",1005.09098393612,"element_wts_cp_km2_x_protection"
49,"coral",2384.52464515458,"element_wts_cp_km2_x_protection"
50,"coral",11066.030362028,"element_wts_cp_km2_x_protection"
51,"coral",219.454635995258,"element_wts_cp_km2_x_protection"
52,"coral",826.773621516132,"element_wts_cp_km2_x_protection"
54,"coral",506.905011475592,"element_wts_cp_km2_x_protection"
102,"coral",3.59782098160496,"element_wts_cp_km2_x_protection"
107,"coral",9.25394939728524,"element_wts_cp_km2_x_protection"
108,"coral",2110.05278645972,"element_wts_cp_km2_x_protection"
110,"coral",8597.1011721634,"element_wts_cp_km2_x_protection"
111,"coral",741.818256222076,"element_wts_cp_km2_x_protection"
112,"coral",10532.1487000946,"element_wts_cp_km2_x_protection"
113,"coral",650.977844027552,"element_wts_cp_km2_x_protection"
114,"coral",1000.15552741233,"element_wts_cp_km2_x_protection"
115,"coral",1229.39491097393,"element_wts_cp_km2_x_protection"
116,"coral",730.52967034078,"element_wts_cp_km2_x_protection"
117,"coral",512.646040792696,"element_wts_cp_km2_x_protection"
118,"coral",82.4608439372336,"element_wts_cp_km2_x_protection"
119,"coral",130.850253424306,"element_wts_cp_km2_x_protection"
120,"coral",202.898820773522,"element_wts_cp_km2_x_protection"
121,"coral",6.88968980829116,"element_wts_cp_km2_x_protection"
122,"coral",101.509534282089,"element_wts_cp_km2_x_protection"
123,"coral",43.4625904771984,"element_wts_cp_km2_x_protection"
124,"coral",111.414291620221,"element_wts_cp_km2_x_protection"
125,"coral",175.189260934956,"element_wts_cp_km2_x_protection"
126,"coral",104.249891837538,"element_wts_cp_km2_x_protection"
127,"coral",112.681761135091,"element_wts_cp_km2_x_protection"
129,"coral",2087.69954036258,"element_wts_cp_km2_x_protection"
130,"coral",153.825320109206,"element_wts_cp_km2_x_protection"
131,"coral",1793.11443534472,"element_wts_cp_km2_x_protection"
132,"coral",3683.69085251433,"element_wts_cp_km2_x_protection"
133,"coral",3645.30020918608,"element_wts_cp_km2_x_protection"
135,"coral",8742.54838837568,"element_wts_cp_km2_x_protection"
137,"coral",373.167639772359,"element_wts_cp_km2_x_protection"
139,"coral",1244.71708825947,"element_wts_cp_km2_x_protection"
140,"coral",584.991303153864,"element_wts_cp_km2_x_protection"
146,"coral",133.560696155736,"element_wts_cp_km2_x_protection"
147,"coral",10978.40235981,"element_wts_cp_km2_x_protection"
148,"coral",555.418414825236,"element_wts_cp_km2_x_protection"
149,"coral",7.4014303953538,"element_wts_cp_km2_x_protection"
150,"coral",249.903859602125,"element_wts_cp_km2_x_protection"
151,"coral",131.678831682957,"element_wts_cp_km2_x_protection"
152,"coral",620.081125924064,"element_wts_cp_km2_x_protection"
153,"coral",927.49206847586,"element_wts_cp_km2_x_protection"
154,"coral",29.2929507459897,"element_wts_cp_km2_x_protection"
155,"coral",3803.74403142599,"element_wts_cp_km2_x_protection"
156,"coral",366.502593819084,"element_wts_cp_km2_x_protection"
157,"coral",237.968382395373,"element_wts_cp_km2_x_protection"
158,"coral",25.2867410744454,"element_wts_cp_km2_x_protection"
159,"coral",299.445374650967,"element_wts_cp_km2_x_protection"
161,"coral",1563.87727155931,"element_wts_cp_km2_x_protection"
163,"coral",16175.3802261891,"element_wts_cp_km2_x_protection"
164,"coral",3704.41699286692,"element_wts_cp_km2_x_protection"
166,"coral",1694.80805002845,"element_wts_cp_km2_x_protection"
171,"coral",2705.84288657625,"element_wts_cp_km2_x_protection"
190,"coral",620.091789939196,"element_wts_cp_km2_x_protection"
191,"coral",440.404913104256,"element_wts_cp_km2_x_protection"
202,"coral",7754.69463166476,"element_wts_cp_km2_x_protection"
203,"coral",4887.60669801752,"element_wts_cp_km2_x_protection"
204,"coral",15.7691701021522,"element_wts_cp_km2_x_protection"
205,"coral",1980.63193177339,"element_wts_cp_km2_x_protection"
206,"coral",6347.38415304836,"element_wts_cp_km2_x_protection"
207,"coral",1459.94697783497,"element_wts_cp_km2_x_protection"
208,"coral",14.4340452256642,"element_wts_cp_km2_x_protection"
209,"coral",1231.71339948658,"element_wts_cp_km2_x_protection"
210,"coral",3484.63998937138,"element_wts_cp_km2_x_protection"
212,"coral",6257.19960922164,"element_wts_cp_km2_x_protection"
214,"coral",7086.10799845488,"element_wts_cp_km2_x_protection"
215,"coral",3.69966983142753,"element_wts_cp_km2_x_protection"
216,"coral",71094.1878551972,"element_wts_cp_km2_x_protection"
220,"coral",8.56674887788596,"element_wts_cp_km2_x_protection"
221,"coral",55.165676081622,"element_wts_cp_km2_x_protection"
231,"coral",94.6827666394712,"element_wts_cp_km2_x_protection"
237,"coral",5.92774434692516,"element_wts_cp_km2_x_protection"
244,"coral",78.7399031677632,"element_wts_cp_km2_x_protection"
245,"coral",43.3814809951584,"element_wts_cp_km2_x_protection"
247,"coral",252.609749063415,"element_wts_cp_km2_x_protection"
248,"coral",659.785911183156,"element_wts_cp_km2_x_protection"
249,"coral",46.4691919870736,"element_wts_cp_km2_x_protection"
250,"coral",201.474950846924,"element_wts_cp_km2_x_protection"
136,"coral",68.7177651506408,"element_wts_cp_km2_x_protection"
21,"seaice_shoreline",8058.71212121212,"element_wts_cp_km2_x_protection"
69,"seaice_shoreline",9128.78787878788,"element_wts_cp_km2_x_protection"
70,"seaice_shoreline",15028.4090909091,"element_wts_cp_km2_x_protection"
73,"seaice_shoreline",1900842.8030303,"element_wts_cp_km2_x_protection"
143,"seaice_shoreline",4280.30303030304,"element_wts_cp_km2_x_protection"
145,"seaice_shoreline",544876.893939392,"element_wts_cp_km2_x_protection"
163,"seaice_shoreline",295880.681818181,"element_wts_cp_km2_x_protection"
174,"seaice_shoreline",35151.5151515152,"element_wts_cp_km2_x_protection"
175,"seaice_shoreline",17964.0151515152,"element_wts_cp_km2_x_protection"
176,"seaice_shoreline",9763.2575757576,"element_wts_cp_km2_x_protection"
179,"seaice_shoreline",975.378787878788,"element_wts_cp_km2_x_protection"
180,"seaice_shoreline",7954.54545454544,"element_wts_cp_km2_x_protection"
189,"seaice_shoreline",1524.62121212121,"element_wts_cp_km2_x_protection"
209,"seaice_shoreline",15577.6515151515,"element_wts_cp_km2_x_protection"
210,"seaice_shoreline",25293.5606060606,"element_wts_cp_km2_x_protection"
218,"seaice_shoreline",2811799.24242425,"element_wts_cp_km2_x_protection"
222,"seaice_shoreline",26704.5454545454,"element_wts_cp_km2_x_protection"
223,"seaice_shoreline",83967.8030303032,"element_wts_cp_km2_x_protection"
5,"mangrove",282.908688,"element_wts_cp_km2_x_protection"
6,"mangrove",38.358652,"element_wts_cp_km2_x_protection"
7,"mangrove",1331.429492,"element_wts_cp_km2_x_protection"
8,"mangrove",148.948492,"element_wts_cp_km2_x_protection"
9,"mangrove",23.84314,"element_wts_cp_km2_x_protection"
14,"mangrove",1.494308,"element_wts_cp_km2_x_protection"
15,"mangrove",6569.327808,"element_wts_cp_km2_x_protection"
16,"mangrove",7489.785036,"element_wts_cp_km2_x_protection"
17,"mangrove",7547.066644,"element_wts_cp_km2_x_protection"
18,"mangrove",1165.939324,"element_wts_cp_km2_x_protection"
24,"mangrove",602.114372,"element_wts_cp_km2_x_protection"
25,"mangrove",3655.184184,"element_wts_cp_km2_x_protection"
26,"mangrove",1225.489932,"element_wts_cp_km2_x_protection"
28,"mangrove",2.825604,"element_wts_cp_km2_x_protection"
29,"mangrove",12.685576,"element_wts_cp_km2_x_protection"
31,"mangrove",19.072144,"element_wts_cp_km2_x_protection"
39,"mangrove",1.169788,"element_wts_cp_km2_x_protection"
40,"mangrove",62.268648,"element_wts_cp_km2_x_protection"
41,"mangrove",2287.644752,"element_wts_cp_km2_x_protection"
42,"mangrove",1938.348108,"element_wts_cp_km2_x_protection"
43,"mangrove",756.612004,"element_wts_cp_km2_x_protection"
44,"mangrove",17.9089,"element_wts_cp_km2_x_protection"
45,"mangrove",4.866836,"element_wts_cp_km2_x_protection"
46,"mangrove",0.4731,"element_wts_cp_km2_x_protection"
47,"mangrove",0.646556,"element_wts_cp_km2_x_protection"
48,"mangrove",0.070092,"element_wts_cp_km2_x_protection"
49,"mangrove",0.062448,"element_wts_cp_km2_x_protection"
50,"mangrove",1.024068,"element_wts_cp_km2_x_protection"
52,"mangrove",0.000108,"element_wts_cp_km2_x_protection"
53,"mangrove",17.408348,"element_wts_cp_km2_x_protection"
54,"mangrove",1.077944,"element_wts_cp_km2_x_protection"
65,"mangrove",59.2197,"element_wts_cp_km2_x_protection"
66,"mangrove",125.857316,"element_wts_cp_km2_x_protection"
96,"mangrove",915.15736,"element_wts_cp_km2_x_protection"
97,"mangrove",56.959116,"element_wts_cp_km2_x_protection"
98,"mangrove",0.000368,"element_wts_cp_km2_x_protection"
99,"mangrove",5.727732,"element_wts_cp_km2_x_protection"
102,"mangrove",15.81778,"element_wts_cp_km2_x_protection"
104,"mangrove",48.307256,"element_wts_cp_km2_x_protection"
106,"mangrove",24.024368,"element_wts_cp_km2_x_protection"
108,"mangrove",0.096052,"element_wts_cp_km2_x_protection"
110,"mangrove",97.457052,"element_wts_cp_km2_x_protection"
111,"mangrove",0.681524,"element_wts_cp_km2_x_protection"
112,"mangrove",3649.752488,"element_wts_cp_km2_x_protection"
113,"mangrove",68.46406,"element_wts_cp_km2_x_protection"
114,"mangrove",136.82988,"element_wts_cp_km2_x_protection"
115,"mangrove",249.611092,"element_wts_cp_km2_x_protection"
116,"mangrove",145.850108,"element_wts_cp_km2_x_protection"
117,"mangrove",1.050392,"element_wts_cp_km2_x_protection"
118,"mangrove",0.084928,"element_wts_cp_km2_x_protection"
119,"mangrove",0.477168,"element_wts_cp_km2_x_protection"
120,"mangrove",3.327292,"element_wts_cp_km2_x_protection"
122,"mangrove",3.472728,"element_wts_cp_km2_x_protection"
124,"mangrove",0.236652,"element_wts_cp_km2_x_protection"
125,"mangrove",4.479112,"element_wts_cp_km2_x_protection"
126,"mangrove",83.665952,"element_wts_cp_km2_x_protection"
127,"mangrove",0.796508,"element_wts_cp_km2_x_protection"
129,"mangrove",2797.499784,"element_wts_cp_km2_x_protection"
130,"mangrove",823.323968,"element_wts_cp_km2_x_protection"
131,"mangrove",706.302704,"element_wts_cp_km2_x_protection"
132,"mangrove",3641.995216,"element_wts_cp_km2_x_protection"
133,"mangrove",796.479148,"element_wts_cp_km2_x_protection"
134,"mangrove",467.77278,"element_wts_cp_km2_x_protection"
135,"mangrove",2181.744064,"element_wts_cp_km2_x_protection"
136,"mangrove",297.284832,"element_wts_cp_km2_x_protection"
137,"mangrove",2115.631104,"element_wts_cp_km2_x_protection"
138,"mangrove",56.279844,"element_wts_cp_km2_x_protection"
139,"mangrove",2769.92078,"element_wts_cp_km2_x_protection"
140,"mangrove",90.575456,"element_wts_cp_km2_x_protection"
162,"mangrove",213.030392,"element_wts_cp_km2_x_protection"
163,"mangrove",3095.508496,"element_wts_cp_km2_x_protection"
164,"mangrove",664.85524,"element_wts_cp_km2_x_protection"
166,"mangrove",134.142232,"element_wts_cp_km2_x_protection"
167,"mangrove",408.239544,"element_wts_cp_km2_x_protection"
168,"mangrove",549.013736,"element_wts_cp_km2_x_protection"
169,"mangrove",2185.52216,"element_wts_cp_km2_x_protection"
171,"mangrove",17031.494852,"element_wts_cp_km2_x_protection"
190,"mangrove",0.002912,"element_wts_cp_km2_x_protection"
191,"mangrove",0.141832,"element_wts_cp_km2_x_protection"
193,"mangrove",1201.111544,"element_wts_cp_km2_x_protection"
194,"mangrove",1027.26866,"element_wts_cp_km2_x_protection"
195,"mangrove",39.491104,"element_wts_cp_km2_x_protection"
196,"mangrove",2072.624532,"element_wts_cp_km2_x_protection"
197,"mangrove",1907.06468,"element_wts_cp_km2_x_protection"
198,"mangrove",1517.844976,"element_wts_cp_km2_x_protection"
199,"mangrove",173.0441,"element_wts_cp_km2_x_protection"
200,"mangrove",235.233488,"element_wts_cp_km2_x_protection"
202,"mangrove",1327.28384,"element_wts_cp_km2_x_protection"
203,"mangrove",226.02066,"element_wts_cp_km2_x_protection"
204,"mangrove",683.745508,"element_wts_cp_km2_x_protection"
205,"mangrove",4631.105432,"element_wts_cp_km2_x_protection"
206,"mangrove",6842.33448,"element_wts_cp_km2_x_protection"
207,"mangrove",801.488084,"element_wts_cp_km2_x_protection"
208,"mangrove",14.699924,"element_wts_cp_km2_x_protection"
209,"mangrove",113.034652,"element_wts_cp_km2_x_protection"
210,"mangrove",24.258564,"element_wts_cp_km2_x_protection"
214,"mangrove",0.023912,"element_wts_cp_km2_x_protection"
216,"mangrove",39935.3908,"element_wts_cp_km2_x_protection"
221,"mangrove",0.170504,"element_wts_cp_km2_x_protection"
231,"mangrove",19.116068,"element_wts_cp_km2_x_protection"
237,"mangrove",4.179932,"element_wts_cp_km2_x_protection"
244,"mangrove",0.493544,"element_wts_cp_km2_x_protection"
245,"mangrove",3.578116,"element_wts_cp_km2_x_protection"
247,"mangrove",130.475712,"element_wts_cp_km2_x_protection"
250,"mangrove",0.4123,"element_wts_cp_km2_x_protection"
